step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
18960,94.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
18980,94.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
19000,95,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
19020,95.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19040,95.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19060,95.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19080,95.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19100,95.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19120,95.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19140,95.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19160,95.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19180,95.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19200,96,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19220,96.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19240,96.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19260,96.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19280,96.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19300,96.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19320,96.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19340,96.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19360,96.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19380,96.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19400,97,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19420,97.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19440,97.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19460,97.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19480,97.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19500,97.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19520,97.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19540,97.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19560,97.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19580,97.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19600,98,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19620,98.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
19640,98.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19660,98.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19680,98.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19700,98.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19720,98.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19740,98.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19760,98.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19780,98.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19800,99,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19820,99.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19840,99.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19860,99.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19880,99.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19900,99.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19920,99.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19940,99.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19960,99.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
19980,99.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20000,100,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20020,100.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20040,100.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20060,100.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20080,100.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20100,100.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20120,100.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20140,100.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20160,100.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20180,100.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20200,101,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20220,101.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20240,101.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20260,101.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20280,101.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20300,101.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20320,101.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20340,101.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20360,101.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20380,101.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20400,102,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20420,102.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20440,102.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20460,102.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20480,102.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20500,102.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20520,102.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20540,102.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20560,102.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20580,102.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
20600,103,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20620,103.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20640,103.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20660,103.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20680,103.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20700,103.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20720,103.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20740,103.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20760,103.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20780,103.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20800,104,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20820,104.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20840,104.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20860,104.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20880,104.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20900,104.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20920,104.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20940,104.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20960,104.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
20980,104.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21000,105,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21020,105.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21040,105.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21060,105.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21080,105.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21100,105.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21120,105.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21140,105.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21160,105.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21180,105.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21200,106,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21220,106.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21240,106.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21260,106.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21280,106.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21300,106.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21320,106.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21340,106.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21360,106.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21380,106.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21400,107,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21420,107.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21440,107.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21460,107.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21480,107.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21500,107.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21520,107.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
21540,107.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21560,107.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21580,107.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21600,108,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21620,108.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21640,108.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21660,108.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21680,108.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21700,108.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21720,108.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21740,108.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21760,108.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21780,108.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21800,109,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21820,109.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21840,109.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21860,109.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21880,109.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21900,109.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21920,109.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21940,109.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21960,109.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
21980,109.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22000,110,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22020,110.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22040,110.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22060,110.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22080,110.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22100,110.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22120,110.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
22140,110.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22160,110.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22180,110.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22200,111,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22220,111.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22240,111.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22260,111.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22280,111.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22300,111.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22320,111.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22340,111.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22360,111.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22380,111.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22400,112,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22420,112.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22440,112.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22460,112.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22480,112.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22500,112.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22520,112.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22540,112.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22560,112.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22580,112.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22600,113,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22620,113.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22640,113.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22660,113.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22680,113.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22700,113.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22720,113.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22740,113.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22760,113.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22780,113.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22800,114,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22820,114.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22840,114.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22860,114.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22880,114.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22900,114.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22920,114.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22940,114.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22960,114.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
22980,114.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23000,115,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23020,115.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23040,115.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23060,115.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23080,115.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23100,115.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
23120,115.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23140,115.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23160,115.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23180,115.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23200,116,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23220,116.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23240,116.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23260,116.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23280,116.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23300,116.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23320,116.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23340,116.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23360,116.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23380,116.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23400,117,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23420,117.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23440,117.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23460,117.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23480,117.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23500,117.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23520,117.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23540,117.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23560,117.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23580,117.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23600,118,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23620,118.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23640,118.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23660,118.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23680,118.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23700,118.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
23720,118.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23740,118.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23760,118.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23780,118.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23800,119,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23820,119.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23840,119.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23860,119.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23880,119.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23900,119.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23920,119.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23940,119.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23960,119.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
23980,119.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
24000,120,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
24020,120.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
24040,120.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24060,120.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24080,120.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24100,120.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24120,120.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24140,120.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24160,120.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24180,120.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24200,121,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24220,121.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24240,121.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24260,121.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24280,121.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24300,121.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24320,121.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24340,121.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24360,121.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24380,121.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24400,122,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24420,122.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24440,122.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24460,122.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24480,122.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24500,122.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24520,122.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24540,122.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24560,122.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24580,122.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24600,123,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24620,123.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24640,123.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
24660,123.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24680,123.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24700,123.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24720,123.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24740,123.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24760,123.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24780,123.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24800,124,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24820,124.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24840,124.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24860,124.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24880,124.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24900,124.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24920,124.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24940,124.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24960,124.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
24980,124.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25000,125,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25020,125.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25040,125.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25060,125.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25080,125.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25100,125.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25120,125.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25140,125.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25160,125.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25180,125.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25200,126,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25220,126.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25240,126.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25260,126.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
25280,126.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
