step,time,id,x,y,vx,vy
22520,112.6,0,0.471921,0.881641,-0.623407,0.333694
22520,112.6,1,-0.471921,-0.881641,0.623407,-0.333694
22540,112.7,0,0.408453,0.91278,-0.645425,0.288816
22540,112.7,1,-0.408453,-0.91278,0.645425,-0.288816
22560,112.8,0,0.342943,0.939356,-0.664217,0.242494
22560,112.8,1,-0.342943,-0.939356,0.664217,-0.242494
22580,112.9,0,0.27572,0.961238,-0.679689,0.194961
22580,112.9,1,-0.27572,-0.961238,0.679689,-0.194961
22600,113,0,0.207118,0.978316,-0.691765,0.146453
22600,113,1,-0.207118,-0.978316,0.691765,-0.146453
22620,113.1,0,0.137482,0.990504,-0.700384,0.0972131
22620,113.1,1,-0.137482,-0.990504,0.700384,-0.0972131
22640,113.2,0,0.0671581,0.997742,-0.705502,0.0474875
22640,113.2,1,-0.0671581,-0.997742,0.705502,-0.0474875
22660,113.3,0,-0.00350121,0.999994,-0.707094,-0.00247539
22660,113.3,1,0.00350121,-0.999994,0.707094,0.00247539
22680,113.4,0,-0.0741431,0.997248,-0.705152,-0.0524259
22680,113.4,1,0.0741431,-0.997248,0.705152,0.0524259
22700,113.5,0,-0.144414,0.989517,-0.699686,-0.102114
22700,113.5,1,0.144414,-0.989517,0.699686,0.102114
22720,113.6,0,-0.213964,0.976842,-0.690723,-0.151293
22720,113.6,1,0.213964,-0.976842,0.690723,0.151293
22740,113.7,0,-0.282444,0.959284,-0.678308,-0.199715
22740,113.7,1,0.282444,-0.959284,0.678308,0.199715
22760,113.8,0,-0.349513,0.936932,-0.662503,-0.247139
22760,113.8,1,0.349513,-0.936932,0.662503,0.247139
22780,113.9,0,-0.414835,0.909897,-0.643386,-0.293327
22780,113.9,1,0.414835,-0.909897,0.643386,0.293327
22800,114,0,-0.478083,0.878315,-0.621055,-0.33805
22800,114,1,0.478083,-0.878315,0.621055,0.33805
22820,114.1,0,-0.538942,0.842344,-0.595619,-0.381083
22820,114.1,1,0.538942,-0.842344,0.595619,0.381083
22840,114.2,0,-0.597108,0.802162,-0.567207,-0.422212
22840,114.2,1,0.597108,-0.802162,0.567207,0.422212
22860,114.3,0,-0.652289,0.757971,-0.53596,-0.46123
22860,114.3,1,0.652289,-0.757971,0.53596,0.46123
22880,114.4,0,-0.704211,0.709993,-0.502034,-0.497944
22880,114.4,1,0.704211,-0.709993,0.502034,0.497944
22900,114.5,0,-0.752613,0.658465,-0.465599,-0.532169
22900,114.5,1,0.752613,-0.658465,0.465599,0.532169
22920,114.6,0,-0.797253,0.603647,-0.426838,-0.563734
22920,114.6,1,0.797253,-0.603647,0.426838,0.563734
22940,114.7,0,-0.837909,0.545812,-0.385943,-0.592481
22940,114.7,1,0.837909,-0.545812,0.385943,0.592481
22960,114.8,0,-0.874378,0.48525,-0.343119,-0.618268
22960,114.8,1,0.874378,-0.48525,0.343119,0.618268
22980,114.9,0,-0.906476,0.422262,-0.298581,-0.640964
22980,114.9,1,0.906476,-0.422262,0.298581,0.640964
23000,115,0,-0.934044,0.357163,-0.25255,-0.660457
23000,115,1,0.934044,-0.357163,0.25255,0.660457
23020,115.1,0,-0.956944,0.29028,-0.205257,-0.67665
23020,115.1,1,0.956944,-0.29028,0.205257,0.67665
23040,115.2,0,-0.975061,0.221946,-0.156938,-0.68946
23040,115.2,1,0.975061,-0.221946,0.156938,0.68946
23060,115.3,0,-0.988306,0.152502,-0.107835,-0.698825
23060,115.3,1,0.988306,-0.152502,0.107835,0.698825
23080,115.4,0,-0.99661,0.0822968,-0.0581928,-0.704697
23080,115.4,1,0.99661,-0.0822968,0.0581928,0.704697
23100,115.5,0,-0.999935,0.01168,-0.00825989,-0.707048
23100,115.5,1,0.999935,-0.01168,0.00825989,0.707048
23120,115.6,0,-0.998261,-0.0589952,0.0417142,-0.705864
23120,115.6,1,0.998261,0.0589952,-0.0417142,0.705864
23140,115.7,0,-0.991599,-0.129376,0.0914799,-0.701153
23140,115.7,1,0.991599,0.129376,-0.0914799,0.701153
23160,115.8,0,-0.97998,-0.199109,0.140788,-0.692938
23160,115.8,1,0.97998,0.199109,-0.140788,0.692938
23180,115.9,0,-0.963464,-0.267848,0.189393,-0.68126
23180,115.9,1,0.963464,0.267848,-0.189393,0.68126
23200,116,0,-0.942133,-0.335248,0.237051,-0.666176
23200,116,1,0.942133,0.335248,-0.237051,0.666176
23220,116.1,0,-0.916093,-0.400973,0.283525,-0.647764
23220,116.1,1,0.916093,0.400973,-0.283525,0.647764
23240,116.2,0,-0.885475,-0.464693,0.328581,-0.626114
23240,116.2,1,0.885475,0.464693,-0.328581,0.626114
23260,116.3,0,-0.850432,-0.526091,0.371996,-0.601335
23260,116.3,1,0.850432,0.526091,-0.371996,0.601335
23280,116.4,0,-0.811138,-0.58486,0.413551,-0.57355
23280,116.4,1,0.811138,0.58486,-0.413551,0.57355
23300,116.5,0,-0.76779,-0.640706,0.453039,-0.542899
23300,116.5,1,0.76779,0.640706,-0.453039,0.542899
23320,116.6,0,-0.720605,-0.69335,0.490264,-0.509535
23320,116.6,1,0.720605,0.69335,-0.490264,0.509535
23340,116.7,0,-0.669819,-0.742528,0.525038,-0.473624
23340,116.7,1,0.669819,0.742528,-0.525038,0.473624
23360,116.8,0,-0.615685,-0.787996,0.557188,-0.435346
23360,116.8,1,0.615685,0.787996,-0.557188,0.435346
23380,116.9,0,-0.558474,-0.829525,0.586553,-0.394893
23380,116.9,1,0.558474,0.829525,-0.586553,0.394893
23400,117,0,-0.498472,-0.866909,0.612987,-0.352466
23400,117,1,0.498472,0.866909,-0.612987,0.352466
23420,117.1,0,-0.435979,-0.89996,0.636357,-0.308277
23420,117.1,1,0.435979,0.89996,-0.636357,0.308277
23440,117.2,0,-0.371306,-0.928513,0.656547,-0.262547
23440,117.2,1,0.371306,0.928513,-0.656547,0.262547
23460,117.3,0,-0.304778,-0.952426,0.673456,-0.215506
23460,117.3,1,0.304778,0.952426,-0.673456,0.215506
23480,117.4,0,-0.236727,-0.971578,0.686998,-0.167387
23480,117.4,1,0.236727,0.971578,-0.686998,0.167387
23500,117.5,0,-0.167493,-0.985875,0.697108,-0.118432
23500,117.5,1,0.167493,0.985875,-0.697108,0.118432
23520,117.6,0,-0.0974215,-0.995245,0.703733,-0.0688847
23520,117.6,1,0.0974215,0.995245,-0.703733,0.0688847
23540,117.7,0,-0.0268632,-0.999641,0.706842,-0.0189933
23540,117.7,1,0.0268632,0.999641,-0.706842,0.0189933
23560,117.8,0,0.0438294,-0.999041,0.706417,0.0309931
23560,117.8,1,-0.0438294,0.999041,-0.706417,-0.0309931
23580,117.9,0,0.114303,-0.993447,0.702462,0.0808246
23580,117.9,1,-0.114303,0.993447,-0.702462,-0.0808246
23600,118,0,0.184205,-0.982889,0.694997,0.130252
23600,118,1,-0.184205,0.982889,-0.694997,-0.130252
23620,118.1,0,0.253187,-0.967419,0.684058,0.179029
23620,118.1,1,-0.253187,0.967419,-0.684058,-0.179029
23640,118.2,0,0.320903,-0.947113,0.6697,0.226911
23640,118.2,1,-0.320903,0.947113,-0.6697,-0.226911
23660,118.3,0,0.387015,-0.922074,0.651995,0.273659
23660,118.3,1,-0.387015,0.922074,-0.651995,-0.273659
23680,118.4,0,0.451194,-0.892427,0.631032,0.319039
23680,118.4,1,-0.451194,0.892427,-0.631032,-0.319039
23700,118.5,0,0.513117,-0.858319,0.606915,0.362825
23700,118.5,1,-0.513117,0.858319,-0.606915,-0.362825
23720,118.6,0,0.572476,-0.819922,0.579764,0.404797
23720,118.6,1,-0.572476,0.819922,-0.579764,-0.404797
23740,118.7,0,0.628973,-0.777427,0.549716,0.444746
23740,118.7,1,-0.628973,0.777427,-0.549716,-0.444746
23760,118.8,0,0.682328,-0.731047,0.516921,0.482473
23760,118.8,1,-0.682328,0.731047,-0.516921,-0.482473
23780,118.9,0,0.732272,-0.681013,0.481542,0.517788
23780,118.9,1,-0.732272,0.681013,-0.481542,-0.517788
23800,119,0,0.778556,-0.627575,0.443757,0.550516
23800,119,1,-0.778556,0.627575,-0.443757,-0.550516
23820,119.1,0,0.820949,-0.571001,0.403753,0.580492
23820,119.1,1,-0.820949,0.571001,-0.403753,-0.580492
23840,119.2,0,0.85924,-0.511574,0.361732,0.607567
23840,119.2,1,-0.85924,0.511574,-0.361732,-0.607567
23860,119.3,0,0.893236,-0.449589,0.317903,0.631605
23860,119.3,1,-0.893236,0.449589,-0.317903,-0.631605
23880,119.4,0,0.922767,-0.385357,0.272486,0.652487
23880,119.4,1,-0.922767,0.385357,-0.272486,-0.652487
23900,119.5,0,0.947687,-0.3192,0.225706,0.670108
23900,119.5,1,-0.947687,0.3192,-0.225706,-0.670108
23920,119.6,0,0.967871,-0.251447,0.177798,0.684379
23920,119.6,1,-0.967871,0.251447,-0.177798,-0.684379
23940,119.7,0,0.983217,-0.182438,0.129002,0.695231
23940,119.7,1,-0.983217,0.182438,-0.129002,-0.695231
23960,119.8,0,0.99365,-0.112517,0.0795609,0.702608
23960,119.8,1,-0.99365,0.112517,-0.0795609,-0.702608
23980,119.9,0,0.999116,-0.0420332,0.0297223,0.706473
23980,119.9,1,-0.999116,0.0420332,-0.0297223,-0.706473
24000,120,0,0.999589,0.0286604,-0.0202648,0.706807
24000,120,1,-0.999589,-0.0286604,0.0202648,-0.706807
24020,120.1,0,0.995067,0.0992108,-0.0701507,0.703609
24020,120.1,1,-0.995067,-0.0992108,0.0701507,-0.703609
24040,120.2,0,0.985571,0.169265,-0.119686,0.696895
24040,120.2,1,-0.985571,-0.169265,0.119686,-0.696895
24060,120.3,0,0.97115,0.238474,-0.168623,0.686697
24060,120.3,1,-0.97115,-0.238474,0.168623,-0.686697
24080,120.4,0,0.951874,0.306491,-0.216717,0.673068
24080,120.4,1,-0.951874,-0.306491,0.216717,-0.673068
24100,120.5,0,0.927842,0.372976,-0.263729,0.656075
24100,120.5,1,-0.927842,-0.372976,0.263729,-0.656075
24120,120.6,0,0.899173,0.437597,-0.309422,0.635802
24120,120.6,1,-0.899173,-0.437597,0.309422,-0.635802
24140,120.7,0,0.866009,0.50003,-0.353568,0.612353
24140,120.7,1,-0.866009,-0.50003,0.353568,-0.612353
24160,120.8,0,0.828518,0.559965,-0.395948,0.585842
24160,120.8,1,-0.828518,-0.559965,0.395948,-0.585842
24180,120.9,0,0.786885,0.617102,-0.436349,0.556404
24180,120.9,1,-0.786885,-0.617102,0.436349,-0.556404
24200,121,0,0.74132,0.671154,-0.474569,0.524185
24200,121,1,-0.74132,-0.671154,0.474569,-0.524185
24220,121.1,0,0.692051,0.721852,-0.510417,0.489347
24220,121.1,1,-0.692051,-0.721852,0.510417,-0.489347
24240,121.2,0,0.639322,0.768942,-0.543714,0.452063
24240,121.2,1,-0.639322,-0.768942,0.543714,-0.452063
24260,121.3,0,0.583398,0.812189,-0.574294,0.412519
24260,121.3,1,-0.583398,-0.812189,0.574294,-0.412519
24280,121.4,0,0.524559,0.851377,-0.602003,0.370914
24280,121.4,1,-0.524559,-0.851377,0.602003,-0.370914
24300,121.5,0,0.463097,0.88631,-0.626704,0.327455
24300,121.5,1,-0.463097,-0.88631,0.626704,-0.327455
24320,121.6,0,0.399322,0.916814,-0.648273,0.282359
24320,121.6,1,-0.399322,-0.916814,0.648273,-0.282359
24340,121.7,0,0.333551,0.942735,-0.666602,0.235853
24340,121.7,1,-0.333551,-0.942735,0.666602,-0.235853
24360,121.8,0,0.266112,0.963945,-0.681599,0.188167
24360,121.8,1,-0.266112,-0.963945,0.681599,-0.188167
24380,121.9,0,0.197344,0.980337,-0.69319,0.139542
24380,121.9,1,-0.197344,-0.980337,0.69319,-0.139542
24400,122,0,0.127589,0.99183,-0.701317,0.0902184
24400,122,1,-0.127589,-0.99183,0.701317,-0.0902184
24420,122.1,0,0.0571972,0.998366,-0.705938,0.0404444
24420,122.1,1,-0.0571972,-0.998366,0.705938,-0.0404444
24440,122.2,0,-0.0134809,0.999912,-0.707032,-0.00953179
24440,122.2,1,0.0134809,-0.999912,0.707032,0.00953179
24460,122.3,0,-0.0840916,0.996461,-0.704591,-0.0594603
24460,122.3,1,0.0840916,-0.996461,0.704591,0.0594603
24480,122.4,0,-0.154282,0.98803,-0.69863,-0.109092
24480,122.4,1,0.154282,-0.98803,0.69863,0.109092
24500,122.5,0,-0.223701,0.974661,-0.689176,-0.158178
24500,122.5,1,0.223701,-0.974661,0.689176,0.158178
24520,122.6,0,-0.292003,0.956421,-0.676279,-0.206473
24520,122.6,1,0.292003,-0.956421,0.676279,0.206473
24540,122.7,0,-0.358845,0.933401,-0.660001,-0.253737
24540,122.7,1,0.358845,-0.933401,0.660001,0.253737
24560,122.8,0,-0.423893,0.905715,-0.640425,-0.299733
24560,122.8,1,0.423893,-0.905715,0.640425,0.299733
24580,122.9,0,-0.486823,0.873504,-0.617649,-0.34423
24580,122.9,1,0.486823,-0.873504,0.617649,0.34423
24600,123,0,-0.547321,0.836927,-0.591785,-0.387008
24600,123,1,0.547321,-0.836927,0.591785,0.387008
24620,123.1,0,-0.605082,0.796167,-0.562964,-0.427851
24620,123.1,1,0.605082,-0.796167,0.562964,0.427851
24640,123.2,0,-0.65982,0.751428,-0.531329,-0.466555
24640,123.2,1,0.65982,-0.751428,0.531329,0.466555
24660,123.3,0,-0.71126,0.702933,-0.497039,-0.502928
24660,123.3,1,0.71126,-0.702933,0.497039,0.502928
24680,123.4,0,-0.759145,0.650926,-0.460265,-0.536788
24680,123.4,1,0.759145,-0.650926,0.460265,0.536788
24700,123.5,0,-0.803236,0.595665,-0.42119,-0.567965
24700,123.5,1,0.803236,-0.595665,0.42119,0.567965
24720,123.6,0,-0.843313,0.537427,-0.380011,-0.596303
24720,123.6,1,0.843313,-0.537427,0.380011,0.596303
24740,123.7,0,-0.879175,0.476503,-0.336932,-0.621661
24740,123.7,1,0.879175,-0.476503,0.336932,0.621661
24760,123.8,0,-0.910643,0.413198,-0.292169,-0.643912
24760,123.8,1,0.910643,-0.413198,0.292169,0.643912
24780,123.9,0,-0.93756,0.347828,-0.245946,-0.662945
24780,123.9,1,0.93756,-0.347828,0.245946,0.662945
24800,124,0,-0.959792,0.280719,-0.198494,-0.678665
24800,124,1,0.959792,-0.280719,0.198494,0.678665
24820,124.1,0,-0.977226,0.212208,-0.15005,-0.690993
24820,124.1,1,0.977226,-0.212208,0.15005,0.690993
24840,124.2,0,-0.989777,0.142636,-0.100856,-0.699867
24840,124.2,1,0.989777,-0.142636,0.100856,0.699867
24860,124.3,0,-0.997381,0.0723506,-0.0511573,-0.705244
24860,124.3,1,0.997381,-0.0723506,0.0511573,0.705244
24880,124.4,0,-1,0.00170398,-0.00120339,-0.707096
24880,124.4,1,1,-0.00170398,0.00120339,0.707096
24900,124.5,0,-0.997621,-0.0689511,0.0487565,-0.705414
24900,124.5,1,0.997621,0.0689511,-0.0487565,0.705414
24920,124.6,0,-0.990256,-0.139262,0.0984728,-0.700207
24920,124.6,1,0.990256,0.139262,-0.0984728,0.700207
24940,124.7,0,-0.977943,-0.208876,0.147697,-0.6915
24940,124.7,1,0.977943,0.208876,-0.147697,0.6915
24960,124.8,0,-0.960742,-0.277447,0.196183,-0.679337
24960,124.8,1,0.960742,0.277447,-0.196183,0.679337
24980,124.9,0,-0.938739,-0.344631,0.243688,-0.663779
24980,124.9,1,0.938739,0.344631,-0.243688,0.663779
25000,125,0,-0.912044,-0.410092,0.289976,-0.644904
25000,125,1,0.912044,0.410092,-0.289976,0.644904
25020,125.1,0,-0.880792,-0.473504,0.334814,-0.622805
25020,125.1,1,0.880792,0.473504,-0.334814,0.622805
25040,125.2,0,-0.845137,-0.53455,0.37798,-0.597594
25040,125.2,1,0.845137,0.53455,-0.37798,0.597594
25060,125.3,0,-0.805259,-0.592924,0.419256,-0.569396
25060,125.3,1,0.805259,0.592924,-0.419256,0.569396
25080,125.4,0,-0.761356,-0.648334,0.458436,-0.538353
25080,125.4,1,0.761356,0.648334,-0.458436,0.538353
25100,125.5,0,-0.713648,-0.700505,0.495326,-0.504619
25100,125.5,1,0.713648,0.700505,-0.495326,0.504619
25120,125.6,0,-0.662373,-0.749174,0.52974,-0.468362
25120,125.6,1,0.662373,0.749174,-0.52974,0.468362
25140,125.7,0,-0.607788,-0.7941,0.561506,-0.429766
25140,125.7,1,0.607788,0.7941,-0.561506,0.429766
25160,125.8,0,-0.550165,-0.835056,0.590466,-0.389021
25160,125.8,1,0.550165,0.835056,-0.590466,0.389021
25180,125.9,0,-0.489793,-0.871839,0.616475,-0.346332
25180,125.9,1,0.489793,0.871839,-0.616475,0.346332
25200,126,0,-0.426972,-0.904265,0.639403,-0.301912
25200,126,1,0.426972,0.904265,-0.639403,0.301912
25220,126.1,0,-0.362018,-0.932171,0.659136,-0.255983
25220,126.1,1,0.362018,0.932171,-0.659136,0.255983
25240,126.2,0,-0.295255,-0.955419,0.675574,-0.208775
25240,126.2,1,0.295255,0.955419,-0.675574,0.208775
25260,126.3,0,-0.227016,-0.973891,0.688636,-0.160523
25260,126.3,1,0.227016,0.973891,-0.688636,0.160523
25280,126.4,0,-0.157642,-0.987497,0.698256,-0.111469
25280,126.4,1,0.157642,0.987497,-0.698256,0.111469
25300,126.5,0,-0.0874805,-0.996167,0.704387,-0.0618584
25300,126.5,1,0.0874805,0.996167,-0.704387,0.0618584
25320,126.6,0,-0.0168818,-0.999858,0.706997,-0.0119383
25320,126.6,1,0.0168818,0.999858,-0.706997,0.0119383
25340,126.7,0,0.0538013,-0.998552,0.706073,0.0380414
25340,126.7,1,-0.0538013,0.998552,-0.706073,-0.0380414
25360,126.8,0,0.124216,-0.992256,0.701621,0.087831
25360,126.8,1,-0.124216,0.992256,-0.701621,-0.087831
25380,126.9,0,0.194009,-0.981001,0.693662,0.137182
25380,126.9,1,-0.194009,0.981001,-0.693662,-0.137182
25400,127,0,0.262833,-0.964843,0.682237,0.185847
25400,127,1,-0.262833,0.964843,-0.682237,-0.185847
25420,127.1,0,0.330343,-0.943862,0.667402,0.233583
25420,127.1,1,-0.330343,0.943862,-0.667402,-0.233583
25440,127.2,0,0.396202,-0.918165,0.649231,0.280151
25440,127.2,1,-0.396202,0.918165,-0.649231,-0.280151
25460,127.3,0,0.460081,-0.887879,0.627816,0.32532
25460,127.3,1,-0.460081,0.887879,-0.627816,-0.32532
25480,127.4,0,0.521661,-0.853155,0.603263,0.368863
25480,127.4,1,-0.521661,0.853155,-0.603263,-0.368863
25500,127.5,0,0.580634,-0.814167,0.575695,0.410562
25500,127.5,1,-0.580634,0.814167,-0.575695,-0.410562
25520,127.6,0,0.636704,-0.771111,0.545249,0.450209
25520,127.6,1,-0.636704,0.771111,-0.545249,-0.450209
25540,127.7,0,0.689593,-0.7242,0.512079,0.487606
25540,127.7,1,-0.689593,0.7242,-0.512079,-0.487606
25560,127.8,0,0.739035,-0.673671,0.47635,0.522567
25560,127.8,1,-0.739035,0.673671,-0.47635,-0.522567
25580,127.9,0,0.784784,-0.619774,0.43824,0.554915
25580,127.9,1,-0.784784,0.619774,-0.43824,-0.554915
25600,128,0,0.82661,-0.56278,0.397939,0.584491
25600,128,1,-0.82661,0.56278,-0.397939,-0.584491
25620,128.1,0,0.864305,-0.502973,0.35565,0.611145
25620,128.1,1,-0.864305,0.502973,-0.35565,-0.611145
25640,128.2,0,0.897681,-0.440652,0.311583,0.634744
25640,128.2,1,-0.897681,0.440652,-0.311583,-0.634744
25660,128.3,0,0.92657,-0.37613,0.26596,0.655172
25660,128.3,1,-0.92657,0.37613,-0.26596,-0.655172
25680,128.4,0,0.950829,-0.309727,0.219007,0.672325
25680,128.4,1,-0.950829,0.309727,-0.219007,-0.672325
25700,128.5,0,0.970335,-0.241776,0.170959,0.686118
25700,128.5,1,-0.970335,0.241776,-0.170959,-0.686118
25720,128.6,0,0.984992,-0.172617,0.122057,0.696482
25720,128.6,1,-0.984992,0.172617,-0.122057,-0.696482
25740,128.7,0,0.994726,-0.102596,0.072545,0.703364
25740,128.7,1,-0.994726,0.102596,-0.072545,-0.703364
25760,128.8,0,0.999489,-0.0320614,0.0226704,0.706732
25760,128.8,1,-0.999489,0.0320614,-0.0226704,-0.706732
25780,128.9,0,0.999257,0.0386332,-0.0273174,0.706568
25780,128.9,1,-0.999257,-0.0386332,0.0273174,-0.706568
25800,129,0,0.99403,0.109135,-0.0771688,0.702872
25800,129,1,-0.99403,-0.109135,0.0771688,-0.702872
25820,129.1,0,0.983836,0.179091,-0.126634,0.695664
25820,129.1,1,-0.983836,-0.179091,0.126634,-0.695664
25840,129.2,0,0.968724,0.248152,-0.175467,0.684979
25840,129.2,1,-0.968724,-0.248152,0.175467,-0.684979
25860,129.3,0,0.948771,0.315973,-0.223423,0.67087
25860,129.3,1,-0.948771,-0.315973,0.223423,-0.67087
25880,129.4,0,0.924077,0.382214,-0.270262,0.653409
25880,129.4,1,-0.924077,-0.382214,0.270262,-0.653409
25900,129.5,0,0.894764,0.446546,-0.315751,0.632682
25900,129.5,1,-0.894764,-0.446546,0.315751,-0.632682
25920,129.6,0,0.860979,0.508646,-0.359661,0.608793
25920,129.6,1,-0.860979,-0.508646,0.359661,-0.608793
25940,129.7,0,0.822891,0.568203,-0.401774,0.581861
25940,129.7,1,-0.822891,-0.568203,0.401774,-0.581861
25960,129.8,0,0.780691,0.624921,-0.441879,0.552022
25960,129.8,1,-0.780691,-0.624921,0.441879,-0.552022
25980,129.9,0,0.734589,0.678516,-0.479776,0.519423
25980,129.9,1,-0.734589,-0.678516,0.479776,-0.519423
26000,130,0,0.684816,0.728719,-0.515275,0.484229
26000,130,1,-0.684816,-0.728719,0.515275,-0.484229
26020,130.1,0,0.63162,0.775281,-0.548198,0.446614
26020,130.1,1,-0.63162,-0.775281,0.548198,-0.446614
26040,130.2,0,0.575267,0.817968,-0.578382,0.406767
26040,130.2,1,-0.575267,-0.817968,0.578382,-0.406767
26060,130.3,0,0.516039,0.856567,-0.605675,0.364888
26060,130.3,1,-0.516039,-0.856567,0.605675,-0.364888
26080,130.4,0,0.454233,0.890885,-0.629942,0.321185
26080,130.4,1,-0.454233,-0.890885,0.629942,-0.321185
26100,130.5,0,0.390156,0.92075,-0.65106,0.275876
26100,130.5,1,-0.390156,-0.92075,0.65106,-0.275876
26120,130.6,0,0.324129,0.946014,-0.668924,0.229189
26120,130.6,1,-0.324129,-0.946014,0.668924,-0.229189
26140,130.7,0,0.256482,0.96655,-0.683444,0.181356
26140,130.7,1,-0.256482,-0.96655,0.683444,-0.181356
26160,130.8,0,0.187554,0.982255,-0.69455,0.132617
26160,130.8,1,-0.187554,-0.982255,0.69455,-0.132617
26180,130.9,0,0.117688,0.993051,-0.702184,0.0832152
26180,130.9,1,-0.117688,-0.993051,0.702184,-0.0832152
26200,131,0,0.0472335,0.998885,-0.706308,0.0333974
26200,131,1,-0.0472335,-0.998885,0.706308,-0.0333974
26220,131.1,0,-0.0234566,0.999725,-0.706903,-0.0165873
26220,131.1,1,0.0234566,-0.999725,0.706903,0.0165873
26240,131.2,0,-0.0940296,0.99557,-0.703965,-0.0664891
26240,131.2,1,0.0940296,-0.99557,0.703965,0.0664891
26260,131.3,0,-0.164133,0.986439,-0.697508,-0.116059
26260,131.3,1,0.164133,-0.986439,0.697508,0.116059
26280,131.4,0,-0.233415,0.972377,-0.687566,-0.165048
26280,131.4,1,0.233415,-0.972377,0.687566,0.165048
26300,131.5,0,-0.301531,0.953456,-0.674187,-0.213213
26300,131.5,1,0.301531,-0.953456,0.674187,0.213213
26320,131.6,0,-0.368141,0.92977,-0.657438,-0.260312
26320,131.6,1,0.368141,-0.92977,0.657438,0.260312
26340,131.7,0,-0.43291,0.901437,-0.637404,-0.30611
26340,131.7,1,0.43291,-0.901437,0.637404,0.30611
26360,131.8,0,-0.495515,0.868599,-0.614185,-0.350378
26360,131.8,1,0.495515,-0.868599,0.614185,0.350378
26380,131.9,0,-0.555645,0.83142,-0.587895,-0.392895
26380,131.9,1,0.555645,-0.83142,0.587895,0.392895
26400,132,0,-0.612997,0.790085,-0.558668,-0.433449
26400,132,1,0.612997,-0.790085,0.558668,0.433449
26420,132.1,0,-0.667285,0.744802,-0.526648,-0.471836
26420,132.1,1,0.667285,-0.744802,0.526648,0.471836
26440,132.2,0,-0.718239,0.695797,-0.491997,-0.507865
26440,132.2,1,0.718239,-0.695797,0.491997,0.507865
26460,132.3,0,-0.765603,0.643314,-0.454886,-0.541356
26460,132.3,1,0.765603,-0.643314,0.454886,0.541356
26480,132.4,0,-0.809141,0.587615,-0.415502,-0.572141
26480,132.4,1,0.809141,-0.587615,0.415502,0.572141
26500,132.5,0,-0.848634,0.528981,-0.374042,-0.600067
26500,132.5,1,0.848634,-0.528981,0.374042,0.600067
26520,132.6,0,-0.883887,0.467702,-0.330712,-0.624994
26520,132.6,1,0.883887,-0.467702,0.330712,0.624994
26540,132.7,0,-0.914722,0.404086,-0.285729,-0.646797
26540,132.7,1,0.914722,-0.404086,0.285729,0.646797
26560,132.8,0,-0.940985,0.33845,-0.239318,-0.665367
26560,132.8,1,0.940985,-0.33845,0.239318,0.665367
26580,132.9,0,-0.962545,0.271123,-0.191711,-0.680613
26580,132.9,1,0.962545,-0.271123,0.191711,0.680613
26600,133,0,-0.979295,0.202441,-0.143146,-0.692456
26600,133,1,0.979295,-0.202441,0.143146,0.692456
26620,133.1,0,-0.991151,0.132747,-0.0938661,-0.700839
26620,133.1,1,0.991151,-0.132747,0.0938661,0.700839
26640,133.2,0,-0.998053,0.0623892,-0.0441167,-0.70572
26640,133.2,1,0.998053,-0.0623892,0.0441167,0.70572
26660,133.3,0,-0.999967,-0.00828003,0.00585325,-0.707073
26660,133.3,1,0.999967,0.00828003,-0.00585325,0.707073
26680,133.4,0,-0.996883,-0.0789079,0.0557939,-0.704892
26680,133.4,1,0.996883,0.0789079,-0.0557939,0.704892
26700,133.5,0,-0.988817,-0.149141,0.105456,-0.699189
26700,133.5,1,0.988817,0.149141,-0.105456,0.699189
26720,133.6,0,-0.97581,-0.218629,0.15459,-0.689991
26720,133.6,1,0.97581,0.218629,-0.15459,0.689991
26740,133.7,0,-0.957925,-0.287025,0.202952,-0.677345
26740,133.7,1,0.957925,0.287025,-0.202952,0.677345
26760,133.8,0,-0.935253,-0.353986,0.2503,-0.661313
26760,133.8,1,0.935253,0.353986,-0.2503,0.661313
26780,133.9,0,-0.907907,-0.419178,0.296397,-0.641977
26780,133.9,1,0.907907,0.419178,-0.296397,0.641977
26800,134,0,-0.876023,-0.482274,0.341013,-0.619432
26800,134,1,0.876023,0.482274,-0.341013,0.619432
26820,134.1,0,-0.839761,-0.542961,0.383924,-0.593791
26820,134.1,1,0.839761,0.542961,-0.383924,0.593791
26840,134.2,0,-0.799302,-0.600934,0.424916,-0.565183
26840,134.2,1,0.799302,0.600934,-0.424916,0.565183
26860,134.3,0,-0.754848,-0.655904,0.463785,-0.533749
26860,134.3,1,0.754848,0.655904,-0.463785,0.533749
26880,134.4,0,-0.706622,-0.707595,0.500336,-0.499649
26880,134.4,1,0.706622,0.707595,-0.500336,0.499649
26900,134.5,0,-0.654864,-0.75575,0.534386,-0.463051
26900,134.5,1,0.654864,0.75575,-0.534386,0.463051
26920,134.6,0,-0.599834,-0.800128,0.565765,-0.424139
26920,134.6,1,0.599834,0.800128,-0.565765,0.424139
26940,134.7,0,-0.541805,-0.840508,0.594317,-0.383108
26940,134.7,1,0.541805,0.840508,-0.594317,0.383108
26960,134.8,0,-0.481069,-0.876686,0.619899,-0.340161
26960,134.8,1,0.481069,0.876686,-0.619899,0.340161
26980,134.9,0,-0.417928,-0.908483,0.642383,-0.295515
26980,134.9,1,0.417928,0.908483,-0.642383,0.295515
27000,135,0,-0.352699,-0.93574,0.661656,-0.249391
27000,135,1,0.352699,0.93574,-0.661656,0.249391
