step,time,kinetic,potential,total,Px,Py
7060,35.3,0.499985,0.693162,1.19315,0,0
7080,35.4,0.499985,0.693162,1.19315,0,0
7100,35.5,0.499985,0.693162,1.19315,0,0
7120,35.6,0.499985,0.693162,1.19315,0,0
7140,35.7,0.499985,0.693162,1.19315,0,0
7160,35.8,0.499985,0.693162,1.19315,0,0
7180,35.9,0.499986,0.693162,1.19315,0,0
7200,36,0.499986,0.693161,1.19315,0,0
7220,36.1,0.499986,0.693161,1.19315,0,0
7240,36.2,0.499986,0.693161,1.19315,0,0
7260,36.3,0.499986,0.693161,1.19315,0,0
7280,36.4,0.499986,0.693161,1.19315,0,0
7300,36.5,0.499987,0.693161,1.19315,0,0
7320,36.6,0.499987,0.693161,1.19315,0,0
7340,36.7,0.499987,0.69316,1.19315,0,0
7360,36.8,0.499987,0.69316,1.19315,0,0
7380,36.9,0.499987,0.69316,1.19315,0,0
7400,37,0.499987,0.69316,1.19315,0,0
7420,37.1,0.499987,0.69316,1.19315,0,0
7440,37.2,0.499987,0.69316,1.19315,0,0
7460,37.3,0.499987,0.69316,1.19315,0,0
7480,37.4,0.499987,0.69316,1.19315,0,0
7500,37.5,0.499987,0.69316,1.19315,0,0
7520,37.6,0.499987,0.69316,1.19315,0,0
7540,37.7,0.499988,0.69316,1.19315,0,0
7560,37.8,0.499987,0.69316,1.19315,0,0
7580,37.9,0.499987,0.69316,1.19315,0,0
7600,38,0.499987,0.69316,1.19315,0,0
7620,38.1,0.499987,0.69316,1.19315,0,0
7640,38.2,0.499987,0.69316,1.19315,0,0
7660,38.3,0.499987,0.69316,1.19315,0,0
7680,38.4,0.499987,0.69316,1.19315,0,0
7700,38.5,0.499987,0.69316,1.19315,0,0
7720,38.6,0.499987,0.69316,1.19315,0,0
7740,38.7,0.499987,0.69316,1.19315,0,0
7760,38.8,0.499987,0.693161,1.19315,0,0
7780,38.9,0.499987,0.693161,1.19315,0,0
7800,39,0.499986,0.693161,1.19315,0,0
7820,39.1,0.499986,0.693161,1.19315,0,0
7840,39.2,0.499986,0.693161,1.19315,0,0
7860,39.3,0.499986,0.693161,1.19315,0,0
7880,39.4,0.499986,0.693161,1.19315,0,0
7900,39.5,0.499986,0.693162,1.19315,0,0
7920,39.6,0.499985,0.693162,1.19315,0,0
7940,39.7,0.499985,0.693162,1.19315,0,0
7960,39.8,0.499985,0.693162,1.19315,0,0
7980,39.9,0.499985,0.693162,1.19315,0,0
8000,40,0.499985,0.693162,1.19315,0,0
8020,40.1,0.499985,0.693162,1.19315,0,0
8040,40.2,0.499985,0.693162,1.19315,0,0
8060,40.3,0.499985,0.693163,1.19315,0,0
8080,40.4,0.499985,0.693163,1.19315,0,0
8100,40.5,0.499984,0.693163,1.19315,0,0
8120,40.6,0.499984,0.693163,1.19315,0,0
8140,40.7,0.499984,0.693163,1.19315,0,0
8160,40.8,0.499984,0.693163,1.19315,0,0
8180,40.9,0.499984,0.693163,1.19315,0,0
8200,41,0.499984,0.693163,1.19315,0,0
8220,41.1,0.499984,0.693163,1.19315,0,0
8240,41.2,0.499984,0.693163,1.19315,0,0
8260,41.3,0.499985,0.693163,1.19315,0,0
8280,41.4,0.499985,0.693163,1.19315,0,0
8300,41.5,0.499985,0.693162,1.19315,0,0
