step,time,id,x,y,z,vx,vy,vz
45220,226.1,0,-0.599874,0.0392474,0.799131,-0.235679,-0.412201,-0.15667
45220,226.1,1,0.599874,-0.0392474,-0.799131,0.235679,0.412201,0.15667
45240,226.2,0,-0.622682,-0.00200462,0.782472,-0.220394,-0.412667,-0.176444
45240,226.2,1,0.622682,0.00200462,-0.782472,0.220394,0.412667,0.176444
45260,226.3,0,-0.643934,-0.0432516,0.763857,-0.204558,-0.412101,-0.195778
45260,226.3,1,0.643934,0.0432516,-0.763857,0.204558,0.412101,0.195778
45280,226.4,0,-0.663577,-0.0843905,0.743333,-0.188211,-0.410505,-0.214621
45280,226.4,1,0.663577,0.0843905,-0.743333,0.188211,0.410505,0.214621
45300,226.5,0,-0.681561,-0.125318,0.720951,-0.171393,-0.407883,-0.232929
45300,226.5,1,0.681561,0.125318,-0.720951,0.171393,0.407883,0.232929
45320,226.6,0,-0.697841,-0.165933,0.696766,-0.154147,-0.404242,-0.250654
45320,226.6,1,0.697841,0.165933,-0.696766,0.154147,0.404242,0.250654
45340,226.7,0,-0.712378,-0.206133,0.670841,-0.136516,-0.39959,-0.267753
45340,226.7,1,0.712378,0.206133,-0.670841,0.136516,0.39959,0.267753
45360,226.8,0,-0.725133,-0.245818,0.643238,-0.118543,-0.393939,-0.284182
45360,226.8,1,0.725133,0.245818,-0.643238,0.118543,0.393939,0.284182
45380,226.9,0,-0.736076,-0.284888,0.614028,-0.100274,-0.387304,-0.299901
45380,226.9,1,0.736076,0.284888,-0.614028,0.100274,0.387304,0.299901
45400,227,0,-0.74518,-0.323247,0.583283,-0.0817547,-0.379701,-0.314871
45400,227,1,0.74518,0.323247,-0.583283,0.0817547,0.379701,0.314871
45420,227.1,0,-0.752421,-0.360797,0.55108,-0.0630308,-0.371148,-0.329053
45420,227.1,1,0.752421,0.360797,-0.55108,0.0630308,0.371148,0.329053
45440,227.2,0,-0.757781,-0.397445,0.5175,-0.0441493,-0.361668,-0.342413
45440,227.2,1,0.757781,0.397445,-0.5175,0.0441493,0.361668,0.342413
45460,227.3,0,-0.761247,-0.433101,0.482626,-0.0251576,-0.351284,-0.354917
45460,227.3,1,0.761247,0.433101,-0.482626,0.0251576,0.351284,0.354917
45480,227.4,0,-0.76281,-0.467673,0.446546,-0.00610291,-0.340022,-0.366534
45480,227.4,1,0.76281,0.467673,-0.446546,0.00610291,0.340022,0.366534
45500,227.5,0,-0.762467,-0.501077,0.40935,0.012967,-0.327911,-0.377235
45500,227.5,1,0.762467,0.501077,-0.40935,-0.012967,0.327911,0.377235
45520,227.6,0,-0.760218,-0.533228,0.37113,0.0320045,-0.314979,-0.386993
45520,227.6,1,0.760218,0.533228,-0.37113,-0.0320045,0.314979,0.386993
45540,227.7,0,-0.756069,-0.564046,0.331983,0.050962,-0.30126,-0.395784
45540,227.7,1,0.756069,0.564046,-0.331983,-0.050962,0.30126,0.395784
45560,227.8,0,-0.75003,-0.593455,0.292006,0.0697921,-0.286789,-0.403585
45560,227.8,1,0.75003,0.593455,-0.292006,-0.0697921,0.286789,0.403585
45580,227.9,0,-0.742116,-0.62138,0.2513,0.0884478,-0.2716,-0.410378
45580,227.9,1,0.742116,0.62138,-0.2513,-0.0884478,0.2716,0.410378
45600,228,0,-0.732347,-0.647752,0.209965,0.106882,-0.255733,-0.416145
45600,228,1,0.732347,0.647752,-0.209965,-0.106882,0.255733,0.416145
45620,228.1,0,-0.720748,-0.672506,0.168105,0.12505,-0.239226,-0.420872
45620,228.1,1,0.720748,0.672506,-0.168105,-0.12505,0.239226,0.420872
45640,228.2,0,-0.707348,-0.695578,0.125825,0.142905,-0.222121,-0.424547
45640,228.2,1,0.707348,0.695578,-0.125825,-0.142905,0.222121,0.424547
45660,228.3,0,-0.692179,-0.716911,0.083231,0.160402,-0.204462,-0.427161
45660,228.3,1,0.692179,0.716911,-0.083231,-0.160402,0.204462,0.427161
45680,228.4,0,-0.675281,-0.736453,0.0404287,0.177499,-0.186291,-0.428707
45680,228.4,1,0.675281,0.736453,-0.0404287,-0.177499,0.186291,0.428707
45700,228.5,0,-0.656694,-0.754154,-0.00247466,0.194152,-0.167654,-0.429181
45700,228.5,1,0.656694,0.754154,0.00247466,-0.194152,0.167654,0.429181
45720,228.6,0,-0.636466,-0.76997,-0.0453718,0.21032,-0.148599,-0.428583
45720,228.6,1,0.636466,0.76997,0.0453718,-0.21032,0.148599,0.428583
45740,228.7,0,-0.614648,-0.783862,-0.0881556,0.225962,-0.129172,-0.426913
45740,228.7,1,0.614648,0.783862,0.0881556,-0.225962,0.129172,0.426913
45760,228.8,0,-0.591293,-0.795794,-0.130719,0.24104,-0.109422,-0.424177
45760,228.8,1,0.591293,0.795794,0.130719,-0.24104,0.109422,0.424177
45780,228.9,0,-0.56646,-0.805737,-0.172956,0.255514,-0.0893992,-0.42038
45780,228.9,1,0.56646,0.805737,0.172956,-0.255514,0.0893992,0.42038
45800,229,0,-0.540211,-0.813666,-0.21476,0.269351,-0.0691525,-0.415533
45800,229,1,0.540211,0.813666,0.21476,-0.269351,0.0691525,0.415533
45820,229.1,0,-0.512612,-0.819562,-0.256028,0.282514,-0.048733,-0.409647
45820,229.1,1,0.512612,0.819562,0.256028,-0.282514,0.048733,0.409647
45840,229.2,0,-0.483732,-0.823409,-0.296655,0.29497,-0.0281917,-0.402737
45840,229.2,1,0.483732,0.823409,0.296655,-0.29497,0.0281917,0.402737
45860,229.3,0,-0.453643,-0.825198,-0.336542,0.30669,-0.00757992,-0.39482
45860,229.3,1,0.453643,0.825198,0.336542,-0.30669,0.00757992,0.39482
45880,229.4,0,-0.422419,-0.824924,-0.375587,0.317643,0.0130508,-0.385917
45880,229.4,1,0.422419,0.824924,0.375587,-0.317643,-0.0130508,0.385917
45900,229.5,0,-0.39014,-0.822589,-0.413693,0.327802,0.0336489,-0.376049
45900,229.5,1,0.39014,0.822589,0.413693,-0.327802,-0.0336489,0.376049
45920,229.6,0,-0.356886,-0.818197,-0.450765,0.337142,0.0541629,-0.365241
45920,229.6,1,0.356886,0.818197,0.450765,-0.337142,-0.0541629,0.365241
45940,229.7,0,-0.32274,-0.811761,-0.486711,0.345639,0.0745415,-0.35352
45940,229.7,1,0.32274,0.811761,0.486711,-0.345639,-0.0745415,0.35352
45960,229.8,0,-0.287787,-0.803295,-0.52144,0.353272,0.0947337,-0.340916
45960,229.8,1,0.287787,0.803295,0.52144,-0.353272,-0.0947337,0.340916
45980,229.9,0,-0.252115,-0.792822,-0.554866,0.360022,0.114689,-0.327459
45980,229.9,1,0.252115,0.792822,0.554866,-0.360022,-0.114689,0.327459
46000,230,0,-0.215813,-0.780367,-0.586904,0.365872,0.134358,-0.313184
46000,230,1,0.215813,0.780367,0.586904,-0.365872,-0.134358,0.313184
46020,230.1,0,-0.178971,-0.765961,-0.617476,0.370808,0.153691,-0.298126
46020,230.1,1,0.178971,0.765961,0.617476,-0.370808,-0.153691,0.298126
46040,230.2,0,-0.141682,-0.749641,-0.646505,0.374817,0.17264,-0.282323
46040,230.2,1,0.141682,0.749641,0.646505,-0.374817,-0.17264,0.282323
46060,230.3,0,-0.104039,-0.731448,-0.673918,0.377889,0.191157,-0.265815
46060,230.3,1,0.104039,0.731448,0.673918,-0.377889,-0.191157,0.265815
46080,230.4,0,-0.0661354,-0.711426,-0.699646,0.380017,0.209197,-0.248642
46080,230.4,1,0.0661354,0.711426,0.699646,-0.380017,-0.209197,0.248642
46100,230.5,0,-0.0280669,-0.689626,-0.723625,0.381195,0.226713,-0.230847
46100,230.5,1,0.0280669,0.689626,0.723625,-0.381195,-0.226713,0.230847
46120,230.6,0,0.0100718,-0.666102,-0.745796,0.38142,0.243663,-0.212476
46120,230.6,1,-0.0100718,0.666102,0.745796,-0.38142,-0.243663,0.212476
46140,230.7,0,0.0481853,-0.640913,-0.766103,0.380691,0.260004,-0.193573
46140,230.7,1,-0.0481853,0.640913,0.766103,-0.380691,-0.260004,0.193573
46160,230.8,0,0.0861784,-0.614123,-0.784495,0.379011,0.275695,-0.174187
46160,230.8,1,-0.0861784,0.614123,0.784495,-0.379011,-0.275695,0.174187
46180,230.9,0,0.123956,-0.585797,-0.800926,0.376384,0.290697,-0.154365
46180,230.9,1,-0.123956,0.585797,0.800926,-0.376384,-0.290697,0.154365
46200,231,0,0.161424,-0.556007,-0.815355,0.372816,0.304973,-0.134158
46200,231,1,-0.161424,0.556007,0.815355,-0.372816,-0.304973,0.134158
46220,231.1,0,0.198488,-0.524828,-0.827746,0.368316,0.318486,-0.113615
46220,231.1,1,-0.198488,0.524828,0.827746,-0.368316,-0.318486,0.113615
46240,231.2,0,0.235057,-0.492337,-0.838068,0.362896,0.331203,-0.0927881
46240,231.2,1,-0.235057,0.492337,0.838068,-0.362896,-0.331203,0.0927881
46260,231.3,0,0.271037,-0.458615,-0.846296,0.356569,0.343092,-0.0717293
46260,231.3,1,-0.271037,0.458615,0.846296,-0.356569,-0.343092,0.0717293
46280,231.4,0,0.306341,-0.423747,-0.852408,0.34935,0.354124,-0.0504913
46280,231.4,1,-0.306341,0.423747,0.852408,-0.34935,-0.354124,0.0504913
46300,231.5,0,0.340878,-0.387819,-0.85639,0.341258,0.364271,-0.029127
46300,231.5,1,-0.340878,0.387819,0.85639,-0.341258,-0.364271,0.029127
46320,231.6,0,0.374564,-0.350923,-0.858231,0.332313,0.373507,-0.00769
46320,231.6,1,-0.374564,0.350923,0.858231,-0.332313,-0.373507,0.00769
46340,231.7,0,0.407313,-0.313149,-0.857927,0.322538,0.381809,0.0137663
46340,231.7,1,-0.407313,0.313149,0.857927,-0.322538,-0.381809,-0.0137663
46360,231.8,0,0.439045,-0.274593,-0.855479,0.311956,0.389158,0.0351881
46360,231.8,1,-0.439045,0.274593,0.855479,-0.311956,-0.389158,-0.0351881
46380,231.9,0,0.469679,-0.23535,-0.850893,0.300595,0.395533,0.056522
46380,231.9,1,-0.469679,0.23535,0.850893,-0.300595,-0.395533,-0.056522
46400,232,0,0.499139,-0.195519,-0.84418,0.288482,0.40092,0.0777146
46400,232,1,-0.499139,0.195519,0.84418,-0.288482,-0.40092,-0.0777146
46420,232.1,0,0.527351,-0.155199,-0.835356,0.275649,0.405305,0.098713
46420,232.1,1,-0.527351,0.155199,0.835356,-0.275649,-0.405305,-0.098713
46440,232.2,0,0.554246,-0.114492,-0.824445,0.262126,0.408677,0.119465
46440,232.2,1,-0.554246,0.114492,0.824445,-0.262126,-0.408677,-0.119465
46460,232.3,0,0.579755,-0.0734978,-0.811473,0.247948,0.411027,0.139918
46460,232.3,1,-0.579755,0.0734978,0.811473,-0.247948,-0.411027,-0.139918
46480,232.4,0,0.603815,-0.0323203,-0.796473,0.233151,0.41235,0.160021
46480,232.4,1,-0.603815,0.0323203,0.796473,-0.233151,-0.41235,-0.160021
46500,232.5,0,0.626365,0.0089379,-0.779482,0.21777,0.412642,0.179724
46500,232.5,1,-0.626365,-0.0089379,0.779482,-0.21777,-0.412642,-0.179724
46520,232.6,0,0.647351,0.0501738,-0.760543,0.201846,0.411903,0.198978
46520,232.6,1,-0.647351,-0.0501738,0.760543,-0.201846,-0.411903,-0.198978
46540,232.7,0,0.666718,0.0912843,-0.739703,0.185417,0.410135,0.217735
46540,232.7,1,-0.666718,-0.0912843,0.739703,-0.185417,-0.410135,-0.217735
46560,232.8,0,0.684418,0.132167,-0.717014,0.168524,0.407341,0.235948
46560,232.8,1,-0.684418,-0.132167,0.717014,-0.168524,-0.407341,-0.235948
46580,232.9,0,0.700408,0.172719,-0.692533,0.15121,0.403529,0.253571
46580,232.9,1,-0.700408,-0.172719,0.692533,-0.15121,-0.403529,-0.253571
46600,233,0,0.714648,0.212839,-0.666321,0.133519,0.398709,0.27056
46600,233,1,-0.714648,-0.212839,0.666321,-0.133519,-0.398709,-0.27056
46620,233.1,0,0.727101,0.252427,-0.638444,0.115493,0.392892,0.286873
46620,233.1,1,-0.727101,-0.252427,0.638444,-0.115493,-0.392892,-0.286873
46640,233.2,0,0.737737,0.291385,-0.608971,0.097179,0.386093,0.302468
46640,233.2,1,-0.737737,-0.291385,0.608971,-0.097179,-0.386093,-0.302468
46660,233.3,0,0.746529,0.329614,-0.577975,0.078622,0.378329,0.317308
46660,233.3,1,-0.746529,-0.329614,0.577975,-0.078622,-0.378329,-0.317308
46680,233.4,0,0.753455,0.367019,-0.545535,0.0598685,0.369619,0.331355
46680,233.4,1,-0.753455,-0.367019,0.545535,-0.0598685,-0.369619,-0.331355
46700,233.5,0,0.758498,0.403507,-0.511732,0.0409653,0.359986,0.344573
46700,233.5,1,-0.758498,-0.403507,0.511732,-0.0409653,-0.359986,-0.344573
46720,233.6,0,0.761644,0.438986,-0.476649,0.0219598,0.349452,0.35693
46720,233.6,1,-0.761644,-0.438986,0.476649,-0.0219598,-0.349452,-0.35693
46740,233.7,0,0.762888,0.473368,-0.440375,0.00289931,0.338046,0.368396
46740,233.7,1,-0.762888,-0.473368,0.440375,-0.00289931,-0.338046,-0.368396
46760,233.8,0,0.762224,0.506567,-0.403001,-0.0161684,0.325794,0.37894
46760,233.8,1,-0.762224,-0.506567,0.403001,0.0161684,-0.325794,-0.37894
46780,233.9,0,0.759655,0.5385,-0.364619,-0.0351957,0.312728,0.388537
46780,233.9,1,-0.759655,-0.5385,0.364619,0.0351957,-0.312728,-0.388537
46800,234,0,0.755188,0.569087,-0.325326,-0.054135,0.29888,0.397163
46800,234,1,-0.755188,-0.569087,0.325326,0.054135,-0.29888,-0.397163
46820,234.1,0,0.748833,0.598251,-0.285219,-0.072939,0.284286,0.404796
46820,234.1,1,-0.748833,-0.598251,0.285219,0.072939,-0.284286,-0.404796
46840,234.2,0,0.740606,0.62592,-0.2444,-0.0915607,0.268981,0.411418
46840,234.2,1,-0.740606,-0.62592,0.2444,0.0915607,-0.268981,-0.411418
46860,234.3,0,0.730528,0.652025,-0.20297,-0.109954,0.253003,0.417011
46860,234.3,1,-0.730528,-0.652025,0.20297,0.109954,-0.253003,-0.417011
46880,234.4,0,0.718625,0.6765,-0.161033,-0.128072,0.236393,0.421562
46880,234.4,1,-0.718625,-0.6765,0.161033,0.128072,-0.236393,-0.421562
46900,234.5,0,0.704925,0.699284,-0.118693,-0.14587,0.219192,0.425059
46900,234.5,1,-0.704925,-0.699284,0.118693,0.14587,-0.219192,-0.425059
46920,234.6,0,0.689463,0.72032,-0.076056,-0.163303,0.201444,0.427494
46920,234.6,1,-0.689463,-0.72032,0.076056,0.163303,-0.201444,-0.427494
46940,234.7,0,0.672278,0.739556,-0.0332292,-0.180328,0.183192,0.428861
46940,234.7,1,-0.672278,-0.739556,0.0332292,0.180328,-0.183192,-0.428861
46960,234.8,0,0.653412,0.756943,0.00968052,-0.196903,0.164482,0.429155
46960,234.8,1,-0.653412,-0.756943,-0.00968052,0.196903,-0.164482,-0.429155
46980,234.9,0,0.632913,0.772439,0.0525661,-0.212985,0.145361,0.428377
46980,234.9,1,-0.632913,-0.772439,-0.0525661,0.212985,-0.145361,-0.428377
47000,235,0,0.610833,0.786003,0.0953203,-0.228535,0.125876,0.426528
47000,235,1,-0.610833,-0.786003,-0.0953203,0.228535,-0.125876,-0.426528
47020,235.1,0,0.587226,0.797603,0.137836,-0.243514,0.106077,0.423613
47020,235.1,1,-0.587226,-0.797603,-0.137836,0.243514,-0.106077,-0.423613
47040,235.2,0,0.56215,0.80721,0.180008,-0.257884,0.0860128,0.419639
47040,235.2,1,-0.56215,-0.80721,-0.180008,0.257884,-0.0860128,-0.419639
47060,235.3,0,0.53567,0.814799,0.221729,-0.271609,0.0657336,0.414616
47060,235.3,1,-0.53567,-0.814799,-0.221729,0.271609,-0.0657336,-0.414616
47080,235.4,0,0.507851,0.820351,0.262896,-0.284656,0.0452901,0.408557
47080,235.4,1,-0.507851,-0.820351,-0.262896,0.284656,-0.0452901,-0.408557
47100,235.5,0,0.478763,0.823853,0.303407,-0.296991,0.0247334,0.401477
47100,235.5,1,-0.478763,-0.823853,-0.303407,0.296991,-0.0247334,-0.401477
47120,235.6,0,0.448478,0.825296,0.343158,-0.308584,0.00411484,0.393393
47120,235.6,1,-0.448478,-0.825296,-0.343158,0.308584,-0.00411484,-0.393393
47140,235.7,0,0.417072,0.824676,0.382053,-0.319405,-0.016514,0.384326
47140,235.7,1,-0.417072,-0.824676,-0.382053,0.319405,0.016514,-0.384326
47160,235.8,0,0.384623,0.821994,0.419992,-0.329429,-0.0371016,0.374299
47160,235.8,1,-0.384623,-0.821994,-0.419992,0.329429,0.0371016,-0.374299
47180,235.9,0,0.351213,0.817259,0.456881,-0.338629,-0.0575964,0.363336
47180,235.9,1,-0.351213,-0.817259,-0.456881,0.338629,0.0575964,-0.363336
47200,236,0,0.316926,0.81048,0.492629,-0.346982,-0.0779473,0.351464
47200,236,1,-0.316926,-0.81048,-0.492629,0.346982,0.0779473,-0.351464
47220,236.1,0,0.281846,0.801676,0.527145,-0.354468,-0.0981033,0.338714
47220,236.1,1,-0.281846,-0.801676,-0.527145,0.354468,0.0981033,-0.338714
47240,236.2,0,0.246061,0.790867,0.560343,-0.361068,-0.118014,0.325118
47240,236.2,1,-0.246061,-0.790867,-0.560343,0.361068,0.118014,-0.325118
47260,236.3,0,0.209662,0.778083,0.592141,-0.366766,-0.13763,0.310709
47260,236.3,1,-0.209662,-0.778083,-0.592141,0.366766,0.13763,-0.310709
47280,236.4,0,0.172739,0.763353,0.622459,-0.371547,-0.156902,0.295523
47280,236.4,1,-0.172739,-0.763353,-0.622459,0.371547,0.156902,-0.295523
47300,236.5,0,0.135383,0.746715,0.651222,-0.375399,-0.175782,0.279599
47300,236.5,1,-0.135383,-0.746715,-0.651222,0.375399,0.175782,-0.279599
47320,236.6,0,0.09769,0.728211,0.678356,-0.378313,-0.194222,0.262976
47320,236.6,1,-0.09769,-0.728211,-0.678356,0.378313,0.194222,-0.262976
47340,236.7,0,0.0597523,0.707887,0.703795,-0.380282,-0.212177,0.245696
47340,236.7,1,-0.0597523,-0.707887,-0.703795,0.380282,0.212177,-0.245696
47360,236.8,0,0.0216652,0.685793,0.727475,-0.3813,-0.229602,0.227801
47360,236.8,1,-0.0216652,-0.685793,-0.727475,0.3813,0.229602,-0.227801
47380,236.9,0,-0.016476,0.661986,0.749336,-0.381365,-0.246452,0.209337
47380,236.9,1,0.016476,-0.661986,-0.749336,0.381365,0.246452,-0.209337
47400,237,0,-0.054576,0.636523,0.769325,-0.380476,-0.262687,0.19035
47400,237,1,0.054576,-0.636523,-0.769325,0.380476,0.262687,-0.19035
47420,237.1,0,-0.0925396,0.60947,0.78739,-0.378637,-0.278265,0.170887
47420,237.1,1,0.0925396,-0.60947,-0.78739,0.378637,0.278265,-0.170887
47440,237.2,0,-0.130272,0.580894,0.803488,-0.375851,-0.293148,0.150997
47440,237.2,1,0.130272,-0.580894,-0.803488,0.375851,0.293148,-0.150997
47460,237.3,0,-0.167679,0.550865,0.817577,-0.372126,-0.307298,0.130729
47460,237.3,1,0.167679,-0.550865,-0.817577,0.372126,0.307298,-0.130729
47480,237.4,0,-0.204666,0.51946,0.829623,-0.367471,-0.320679,0.110135
47480,237.4,1,0.204666,-0.51946,-0.829623,0.367471,0.320679,-0.110135
47500,237.5,0,-0.241142,0.486756,0.839595,-0.361897,-0.33326,0.0892656
47500,237.5,1,0.241142,-0.486756,-0.839595,0.361897,0.33326,-0.0892656
47520,237.6,0,-0.277016,0.452835,0.847469,-0.355419,-0.345007,0.068173
47520,237.6,1,0.277016,-0.452835,-0.847469,0.355419,0.345007,-0.068173
47540,237.7,0,-0.312196,0.417783,0.853224,-0.348052,-0.355892,0.0469099
47540,237.7,1,0.312196,-0.417783,-0.853224,0.348052,0.355892,-0.0469099
47560,237.8,0,-0.346597,0.381686,0.856847,-0.339815,-0.365887,0.0255296
47560,237.8,1,0.346597,-0.381686,-0.856847,0.339815,0.365887,-0.0255296
47580,237.9,0,-0.380131,0.344636,0.858328,-0.330729,-0.374968,0.00408546
47580,237.9,1,0.380131,-0.344636,-0.858328,0.330729,0.374968,-0.00408546
47600,238,0,-0.412715,0.306724,0.857664,-0.320817,-0.383112,-0.0173689
47600,238,1,0.412715,-0.306724,-0.857664,0.320817,0.383112,0.0173689
47620,238.1,0,-0.444268,0.268045,0.854855,-0.310102,-0.390298,-0.0387798
47620,238.1,1,0.444268,-0.268045,-0.854855,0.310102,0.390298,0.0387798
47640,238.2,0,-0.47471,0.228697,0.849911,-0.298613,-0.396509,-0.0600938
47640,238.2,1,0.47471,-0.228697,-0.849911,0.298613,0.396509,0.0600938
47660,238.3,0,-0.503966,0.188777,0.842842,-0.286377,-0.401728,-0.0812576
47660,238.3,1,0.503966,-0.188777,-0.842842,0.286377,0.401728,0.0812576
47680,238.4,0,-0.531962,0.148384,0.833666,-0.273425,-0.405944,-0.102218
47680,238.4,1,0.531962,-0.148384,-0.833666,0.273425,0.405944,0.102218
47700,238.5,0,-0.558628,0.107622,0.822407,-0.25979,-0.409144,-0.122924
47700,238.5,1,0.558628,-0.107622,-0.822407,0.25979,0.409144,0.122924
47720,238.6,0,-0.583898,0.0665896,0.809092,-0.245505,-0.411322,-0.143321
47720,238.6,1,0.583898,-0.0665896,-0.809092,0.245505,0.411322,0.143321
47740,238.7,0,-0.607709,0.0253912,0.793754,-0.230607,-0.412472,-0.163361
47740,238.7,1,0.607709,-0.0253912,-0.793754,0.230607,0.412472,0.163361
47760,238.8,0,-0.63,-0.0158706,0.776433,-0.215132,-0.412592,-0.182993
47760,238.8,1,0.63,0.0158706,-0.776433,0.215132,0.412592,0.182993
47780,238.9,0,-0.650717,-0.0570928,0.757171,-0.19912,-0.411679,-0.202167
47780,238.9,1,0.650717,0.0570928,-0.757171,0.19912,0.411679,0.202167
47800,239,0,-0.669808,-0.0981723,0.736016,-0.18261,-0.409738,-0.220835
47800,239,1,0.669808,0.0981723,-0.736016,0.18261,0.409738,0.220835
47820,239.1,0,-0.687224,-0.139006,0.713022,-0.165644,-0.406773,-0.238952
47820,239.1,1,0.687224,0.139006,-0.713022,0.165644,0.406773,0.238952
47840,239.2,0,-0.702923,-0.179493,0.688246,-0.148263,-0.402791,-0.256472
47840,239.2,1,0.702923,0.179493,-0.688246,0.148263,0.402791,0.256472
47860,239.3,0,-0.716864,-0.219531,0.661749,-0.130512,-0.397802,-0.27335
47860,239.3,1,0.716864,0.219531,-0.661749,0.130512,0.397802,0.27335
47880,239.4,0,-0.729014,-0.25902,0.633598,-0.112435,-0.391819,-0.289545
47880,239.4,1,0.729014,0.25902,-0.633598,0.112435,0.391819,0.289545
47900,239.5,0,-0.739342,-0.297862,0.603864,-0.0940767,-0.384856,-0.305017
47900,239.5,1,0.739342,0.297862,-0.603864,0.0940767,0.384856,0.305017
47920,239.6,0,-0.747822,-0.33596,0.57262,-0.0754833,-0.376932,-0.319726
47920,239.6,1,0.747822,0.33596,-0.57262,0.0754833,0.376932,0.319726
47940,239.7,0,-0.754432,-0.373217,0.539946,-0.0567012,-0.368065,-0.333636
47940,239.7,1,0.754432,0.373217,-0.539946,0.0567012,0.368065,0.333636
47960,239.8,0,-0.759157,-0.409542,0.505921,-0.0377775,-0.358279,-0.346712
47960,239.8,1,0.759157,0.409542,-0.505921,0.0377775,0.358279,0.346712
47980,239.9,0,-0.761985,-0.444843,0.470632,-0.0187592,-0.347597,-0.358921
47980,239.9,1,0.761985,0.444843,-0.470632,0.0187592,0.347597,0.358921
48000,240,0,-0.762908,-0.479032,0.434167,0.000305856,-0.336046,-0.370234
48000,240,1,0.762908,0.479032,-0.434167,-0.000305856,0.336046,0.370234
48020,240.1,0,-0.761924,-0.512024,0.396616,0.0193702,-0.323655,-0.380621
48020,240.1,1,0.761924,0.512024,-0.396616,-0.0193702,0.323655,0.380621
48040,240.2,0,-0.759035,-0.543737,0.358074,0.0383861,-0.310455,-0.390056
48040,240.2,1,0.759035,0.543737,-0.358074,-0.0383861,0.310455,0.390056
48060,240.3,0,-0.754249,-0.57409,0.318637,0.0573061,-0.29648,-0.398517
48060,240.3,1,0.754249,0.57409,-0.318637,-0.0573061,0.29648,0.398517
48080,240.4,0,-0.747579,-0.603008,0.278404,0.0760828,-0.281763,-0.405981
48080,240.4,1,0.747579,0.603008,-0.278404,-0.0760828,0.281763,0.405981
48100,240.5,0,-0.739039,-0.630419,0.237475,0.0946694,-0.266342,-0.412431
48100,240.5,1,0.739039,0.630419,-0.237475,-0.0946694,0.266342,0.412431
48120,240.6,0,-0.728653,-0.656254,0.195952,0.113019,-0.250255,-0.41785
48120,240.6,1,0.728653,0.656254,-0.195952,-0.113019,0.250255,0.41785
48140,240.7,0,-0.716445,-0.680449,0.153939,0.131087,-0.233543,-0.422225
48140,240.7,1,0.716445,0.680449,-0.153939,-0.131087,0.233543,0.422225
48160,240.8,0,-0.702446,-0.702943,0.111542,0.148827,-0.216247,-0.425544
48160,240.8,1,0.702446,0.702943,-0.111542,-0.148827,0.216247,0.425544
48180,240.9,0,-0.686692,-0.72368,0.068866,0.166194,-0.19841,-0.427799
48180,240.9,1,0.686692,0.72368,-0.068866,-0.166194,0.19841,0.427799
48200,241,0,-0.669221,-0.742609,0.0260177,0.183147,-0.180078,-0.428986
48200,241,1,0.669221,0.742609,-0.0260177,-0.183147,0.180078,0.428986
48220,241.1,0,-0.650078,-0.759681,-0.0168955,0.199641,-0.161296,-0.4291
48220,241.1,1,0.650078,0.759681,0.0168955,-0.199641,0.161296,0.4291
48240,241.2,0,-0.629309,-0.774855,-0.0597665,0.215637,-0.14211,-0.428141
48240,241.2,1,0.629309,0.774855,0.0597665,-0.215637,0.14211,0.428141
48260,241.3,0,-0.606968,-0.788091,-0.102488,0.231094,-0.122569,-0.426113
48260,241.3,1,0.606968,0.788091,0.102488,-0.231094,0.122569,0.426113
